3.109	9.90122e-05
3.118	0.00010008
3.127	0.0001031
3.136	0.000100309
3.145	9.99685e-05
3.154	9.97859e-05
3.163	9.98954e-05
3.172	9.97352e-05
3.181	9.85294e-05
3.19	9.97819e-05
3.199	0.000100675
3.208	9.98289e-05
3.217	0.000101764
3.226	0.000100534
3.235	9.92943e-05
3.244	9.99922e-05
3.253	0.000100404
3.262	0.000100226
3.271	9.92373e-05
3.28	0.000100018
3.289	0.000100702
3.298	0.000101784
3.307	9.98409e-05
3.316	9.6974e-05
3.325	0.000100619
3.334	0.000100772
3.343	9.90673e-05
3.352	0.000100411
3.361	0.000100565
3.37	0.000100912
3.379	0.000100499
3.388	0.000100821
3.397	0.000102127
3.406	9.98975e-05
3.415	0.00010074
3.424	9.93189e-05
3.433	9.95152e-05
3.442	9.97059e-05
3.451	9.91899e-05
3.46	0.000100907
3.469	0.000100126
3.478	0.000100907
3.487	9.86496e-05
3.496	9.96594e-05
3.505	0.000100057
3.514	0.00010019
3.523	0.000100766
3.532	0.000100033
3.541	0.000100478
3.55	0.00010001
3.559	0.000101663
3.568	0.000100339
3.577	0.000101064
3.586	0.000100691
3.595	0.000100708
3.604	0.000100176
3.613	0.000100314
3.622	0.00010013
3.631	0.000100919
3.64	9.84217e-05
3.649	0.000101425
3.658	0.00010041
3.667	0.000100642
3.676	9.83567e-05
3.685	9.95137e-05
3.694	9.95543e-05
3.703	9.98861e-05
3.712	9.84446e-05
3.721	0.000100757
3.73	0.000100851
3.739	9.95417e-05
3.748	0.000100525
3.757	0.000101706
3.766	0.000100343
3.775	0.00010028
3.784	9.87845e-05
3.793	9.89552e-05
3.802	9.86909e-05
3.811	0.000101189
3.82	0.000100817
3.829	9.82769e-05
3.838	0.000100626
3.847	0.000100616
3.856	0.000100221
3.865	0.000100805
3.874	0.000101424
3.883	9.94819e-05
3.892	0.000100913
3.901	0.000100088
3.91	9.96345e-05
3.919	9.89171e-05
3.928	0.000101298
3.937	0.000100207
3.946	9.93168e-05
3.955	9.92764e-05
3.964	9.79825e-05
3.973	0.000100971
3.982	9.9201e-05
3.991	9.98926e-05
4	0.000101099
